,Unnamed: 0,token,rep,dem,base,dem_p,rep_p,score,ngram
56,1832945,exploration,924.0,155.0,1079.0,6.373238123460477e-06,3.7633439869094284e-05,0.7103513187458171,1
57,4687195,takeover,968.0,96.0,1064.0,3.947295870014231e-06,3.9425508434289255e-05,0.817982907338893,1
58,583712,ballistic,871.0,175.0,1046.0,7.195591429713443e-06,3.547481182465489e-05,0.6627361880402759,1
59,3383668,oreilly,996.0,45.0,1041.0,1.8502949390691707e-06,4.0565915703049684e-05,0.9127552927968606,1
60,4176345,rwyo,970.0,51.0,1021.0,2.0970009309450603e-06,3.950696609634356e-05,0.8991922607010235,1
61,3750481,progrowth,914.0,78.0,992.0,3.207177894386563e-06,3.7226151558822694e-05,0.841359693215568,1
62,342670,alien,786.0,140.0,926.0,5.756473143770754e-06,3.2012861187346435e-05,0.6951774106842998,1
63,1562972,doug,766.0,159.0,925.0,6.53770878471107e-06,3.119828456680326e-05,0.6535027593517045,1
64,2384281,idahoan,884.0,4.0,888.0,1.6447066125059296e-07,3.6004286628007946e-05,0.9909053739427516,1
65,858316,cathymcmorris,861.0,0.0,861.0,0.0,3.5067523514383314e-05,1.0,1
66,4681154,taiwan,747.0,109.0,856.0,4.481825519078658e-06,3.0424436777287256e-05,0.743207938963705,1
67,4175309,rwa,794.0,41.0,835.0,1.6858242778185778e-06,3.23386918355637e-05,0.9009053194349166,1
68,3871706,rco,774.0,39.0,813.0,1.6035889471932815e-06,3.152411521502053e-05,0.9031874385655516,1
69,4129073,rky,667.0,131.0,798.0,5.38641415595692e-06,2.7166130295114593e-05,0.6690634021526009,1
70,3290038,obamacares,784.0,10.0,794.0,4.1117665312648244e-07,3.193140352529212e-05,0.974573664138222,1
71,4176160,rwy,713.0,73.0,786.0,3.001589567823322e-06,2.903965652236388e-05,0.8126421451041772,1
72,4175636,rwi,683.0,91.0,774.0,3.7417075434509905e-06,2.7817791591549127e-05,0.7628791554995649,1
73,2636282,jobkilling,709.0,53.0,762.0,2.179236261570357e-06,2.8876741198255244e-05,0.8596575319910994,1
74,708868,bomber,627.0,132.0,759.0,5.427531821269568e-06,2.553697705402826e-05,0.6494353039392515,1
75,4339481,shale,686.0,71.0,757.0,2.919354237198025e-06,2.7939978084630602e-05,0.8107960206816921,1
76,1885423,fantastic,665.0,89.0,754.0,3.6594722128256935e-06,2.708467263306028e-05,0.7619402178092857,1
77,2159672,governmentrun,617.0,77.0,694.0,3.166060229073915e-06,2.512968874375668e-05,0.7762165453111741,1
78,399210,amnesty,587.0,106.0,693.0,4.358472523140714e-06,2.3907823812941932e-05,0.6916134698851923,1
79,2676844,kentuckian,675.0,17.0,692.0,6.990003103150201e-07,2.749196094333186e-05,0.9504096150517324,1
80,822365,capandtrade,624.0,67.0,691.0,2.754883575947432e-06,2.5414790560946785e-05,0.8044078491955772,1
81,788928,ca23,672.0,5.0,677.0,2.0558832656324122e-07,2.7369774450250384e-05,0.9850889848139291,1
82,2378265,hydropower,600.0,77.0,677.0,3.166060229073915e-06,2.4437298616294988e-05,0.7706032626819186,1
83,4980446,unelected,646.0,29.0,675.0,1.192412294066799e-06,2.6310824843544267e-05,0.9132893129560988,1
84,4987627,unfunded,568.0,99.0,667.0,4.070648865952176e-06,2.313397602342592e-05,0.700738467631543,1
85,2162261,grab,529.0,112.0,641.0,4.605178515016603e-06,2.1545551613366747e-05,0.6477973278445288,1
86,3855084,ranch,535.0,106.0,641.0,4.358472523140714e-06,2.1789924599529695e-05,0.6666355874362976,1
87,3869330,ration,497.0,107.0,604.0,4.3995901884533614e-06,2.024222902049768e-05,0.6429167707832846,1
88,2908566,luke,543.0,56.0,599.0,2.3025892575083016e-06,2.2115755247746962e-05,0.811404965884338,1
89,3756020,prolife,554.0,38.0,592.0,1.5624712818806332e-06,2.2563772389045705e-05,0.8704753791603697,1
90,2150839,gorsuch,487.0,65.0,552.0,2.672648245322136e-06,1.9834940710226096e-05,0.7625113688897972,1
91,244490,actuary,508.0,43.0,551.0,1.7680596084438744e-06,2.069024616179642e-05,0.8425473740956234,1
92,5042829,utahns,547.0,3.0,550.0,1.2335299593794472e-07,2.22786705718556e-05,0.988987334508898,1
93,4108695,ridaho,469.0,77.0,546.0,3.166060229073915e-06,1.9101821751737246e-05,0.7156388531426388,1
94,3403497,outofcontrol,461.0,67.0,528.0,2.754883575947432e-06,1.8775991103519986e-05,0.7440992419528052,1
95,4805731,thunes,510.0,9.0,519.0,3.7005898781383423e-07,2.0771703823850734e-05,0.9649926081272976,1
96,2175134,graze,420.0,91.0,511.0,3.7417075434509905e-06,1.710610903140649e-05,0.6410456193322903,1
97,4964154,unborn,490.0,15.0,505.0,6.167649796897237e-07,1.995712720330757e-05,0.9400439183598492,1
98,3095927,missourian,487.0,11.0,498.0,4.522943184391306e-07,1.9834940710226096e-05,0.9554109450794992,1
99,2667718,kasich,460.0,31.0,491.0,1.2746476246920956e-06,1.8735262272492826e-05,0.8725983643862966,1
100,1538293,doctrine,399.0,90.0,489.0,3.7005898781383413e-06,1.6250803579836165e-05,0.6290394567243395,1
101,5116010,vp,468.0,19.0,487.0,7.812356409403166e-07,1.906109292071009e-05,0.9212556491529706,1
102,1013461,coloradan,454.0,32.0,486.0,1.3157652900047436e-06,1.849088928632987e-05,0.8671390683435408,1
103,1280570,crp,408.0,73.0,481.0,3.001589567823322e-06,1.6617363059080595e-05,0.6940112324133783,1
104,3486442,patientcentered,443.0,33.0,476.0,1.356882955317392e-06,1.804287214503113e-05,0.8601133933600001,1
105,3642171,potus,404.0,62.0,466.0,2.5492952493841908e-06,1.6454447734971953e-05,0.7317059853437539,1
106,2624046,jeb,388.0,70.0,458.0,2.878236571885377e-06,1.5802786438537423e-05,0.6918545017283574,1
107,538538,austin,373.0,85.0,458.0,3.495001551575101e-06,1.519185397313005e-05,0.6259401110096349,1
108,706554,boise,446.0,9.0,455.0,3.7005898781383423e-07,1.8165058638112608e-05,0.9600694211623232,1
109,2960201,marginal,366.0,83.0,449.0,3.412766220949804e-06,1.4906752155939941e-05,0.6274174734577037,1
110,1192933,cornyns,404.0,35.0,439.0,1.4391182859426884e-06,1.6454447734971953e-05,0.8391468437023012,1
111,4942987,tx,366.0,64.0,430.0,2.6315305800094877e-06,1.4906752155939941e-05,0.6999101200922646,1
112,1310798,dakotans,419.0,10.0,429.0,4.1117665312648244e-07,1.706538020037933e-05,0.952945347693702,1
113,726089,bracket,370.0,54.0,424.0,2.220353926883005e-06,1.5069667480048574e-05,0.743163542181288,1
114,3349135,onesizefitsall,353.0,71.0,424.0,2.919354237198025e-06,1.4377277352586884e-05,0.6624366747890792,1
115,4452416,songwriter,366.0,57.0,423.0,2.34370692282095e-06,1.4906752155939941e-05,0.7282730955599241,1
116,2394719,ihs,349.0,72.0,421.0,2.960471902510673e-06,1.421436202847825e-05,0.6552546691972341,1
117,3622835,pornography,370.0,38.0,408.0,1.5624712818806332e-06,1.5069667480048574e-05,0.8121142080106843,1
118,4710338,taxreform,408.0,0.0,408.0,0.0,1.6617363059080595e-05,1.0,1
119,4302761,senorrinhatch,404.0,0.0,404.0,0.0,1.6454447734971953e-05,1.0,1
120,2477831,indianapolis,363.0,31.0,394.0,1.2746476246920956e-06,1.4784565662858469e-05,0.8412565295860129,1
121,4687069,takehome,353.0,33.0,386.0,1.356882955317392e-06,1.4377277352586884e-05,0.8275239442379722,1
122,263621,adm,323.0,62.0,385.0,2.5492952493841908e-06,1.3155412421772134e-05,0.6753463607519046,1
123,404124,amt,316.0,67.0,383.0,2.754883575947432e-06,1.2870310604582024e-05,0.6473792844916718,1
124,2863895,lng,363.0,18.0,381.0,7.401179756276685e-07,1.4784565662858469e-05,0.9046527461863514,1
125,4961096,unaccountable,321.0,59.0,380.0,2.4259422534462464e-06,1.3073954759717818e-05,0.6869731132554117,1
126,1584772,dt,376.0,2.0,378.0,8.223533062529648e-08,1.5314040466211527e-05,0.9893175035689876,1
127,349583,alloftheabove,308.0,70.0,378.0,2.878236571885377e-06,1.2544479956364759e-05,0.6267536180655013,1
128,4157579,royblunt,357.0,1.0,358.0,4.111766531264824e-08,1.4540192676695518e-05,0.9943602235535458,1
129,4142531,rokla,290.0,48.0,338.0,1.9736479350071155e-06,1.1811360997875909e-05,0.7136530060130556,1
130,4320259,server,281.0,57.0,338.0,2.34370692282095e-06,1.1444801518631486e-05,0.6600492456783713,1
131,1870760,fairchild,281.0,55.0,336.0,2.2614715921956533e-06,1.1444801518631486e-05,0.6700092616118635,1
132,905373,chaplain,272.0,60.0,332.0,2.4670599187588947e-06,1.107824203938706e-05,0.6357320159591955,1
133,937033,christie,282.0,49.0,331.0,2.014765600319764e-06,1.1485530349658645e-05,0.7015227506441463,1
134,109097,2x95,266.0,59.0,325.0,2.4259422534462464e-06,1.0833869053224111e-05,0.6340909840510515,1
135,4694827,tanf,276.0,47.0,323.0,1.9325302696944668e-06,1.1241157363495694e-05,0.7066075462688828,1
136,5200427,wheres,275.0,47.0,322.0,1.9325302696944668e-06,1.1200428532468536e-05,0.7056976575033221,1
137,3147652,ms13,305.0,13.0,318.0,5.345296490644271e-07,1.2422293463283285e-05,0.9174906310860992,1
138,4400190,sioux,293.0,24.0,317.0,9.868239675035575e-07,1.1933547490957385e-05,0.8472452637021772,1
139,4907936,trilliondollar,277.0,32.0,309.0,1.3157652900047436e-06,1.1281886194522852e-05,0.7911094315284459,1
140,5118457,wa05,302.0,4.0,306.0,1.6447066125059296e-07,1.230010697020181e-05,0.9736099102410696,1
141,431074,anwr,256.0,47.0,303.0,1.9325302696944668e-06,1.0426580742952527e-05,0.6872703436813665,1
142,5045261,utpol,302.0,0.0,302.0,0.0,1.230010697020181e-05,1.0,1
143,1731785,environmentalist,251.0,44.0,295.0,1.8091772737565224e-06,1.0222936587816735e-05,0.6992752404821471,1
144,3649212,ppaca,275.0,20.0,295.0,8.223533062529649e-07,1.1200428532468536e-05,0.8632008270158524,1
145,1746225,esa,265.0,26.0,291.0,1.0690592981288543e-06,1.0793140222196953e-05,0.8197536137717077,1
146,3567191,pilt,241.0,48.0,289.0,1.9736479350071155e-06,9.815648277545152e-06,0.6651796851273042,1
147,3244241,noem,278.0,11.0,289.0,4.522943184391306e-07,1.132261502555001e-05,0.9231765943624836,1
148,2184946,greta,261.0,25.0,286.0,1.027941632816206e-06,1.0630224898088318e-05,0.8236529509007708,1
149,4293477,senatemajldr,274.0,12.0,286.0,4.934119837517789e-07,1.1159699701441375e-05,0.9153166987357162,1
150,2899635,louisville,259.0,24.0,283.0,9.868239675035575e-07,1.0548767236034002e-05,0.8289079510374927,1
151,3349073,onesixth,254.0,29.0,283.0,1.192412294066799e-06,1.034512308089821e-05,0.7932986109573832,1
152,2263203,healthcaregov,229.0,51.0,280.0,2.0970009309450603e-06,9.326902305219252e-06,0.6328748786480182,1
153,222219,acorn,227.0,50.0,277.0,2.055883265632412e-06,9.245444643164938e-06,0.6361696108238677,1
154,3930062,redtape,225.0,49.0,274.0,2.014765600319764e-06,9.16398698111062e-06,0.6395365966563036,1
155,4472182,speakerryan,245.0,25.0,270.0,1.027941632816206e-06,9.978563601653786e-06,0.8132119849274382,1
156,612111,bcs,267.0,1.0,268.0,4.111766531264824e-08,1.087459788425127e-05,0.992466336242283,1
157,1646181,elaine,220.0,45.0,265.0,1.8502949390691707e-06,8.960342825974827e-06,0.6576899570065948,1
158,1659304,ellsworth,256.0,4.0,260.0,1.6447066125059296e-07,1.0426580742952527e-05,0.9689415800238071,1
159,3822458,pyongyang,221.0,36.0,257.0,1.480235951255337e-06,9.001071657001986e-06,0.7175474651484923,1
160,1921970,fever,218.0,38.0,256.0,1.5624712818806332e-06,8.878885163920509e-06,0.7007148850839278,1
161,578255,baier,230.0,24.0,254.0,9.868239675035575e-07,9.367631136246413e-06,0.8093914247315303,1
162,2305086,hip,207.0,46.0,253.0,1.8914126043818191e-06,8.43086802262177e-06,0.6335281566684418,1
163,3188774,navigable,221.0,26.0,247.0,1.0690592981288543e-06,9.001071657001986e-06,0.7876771805863841,1
164,2074605,fws,224.0,22.0,246.0,9.045886368782612e-07,9.123258150083462e-06,0.8195846713465121,1
165,1949475,fiorina,239.0,5.0,244.0,2.0558832656324122e-07,9.734190615490836e-06,0.9586332195591551,1
166,2645324,jong,200.0,44.0,244.0,1.8091772737565224e-06,8.145766205431663e-06,0.6365268617468717,1
167,2144008,golf,200.0,43.0,243.0,1.7680596084438744e-06,8.145766205431663e-06,0.6433143689151222,1
168,2380903,icbm,228.0,11.0,239.0,4.522943184391306e-07,9.286173474192095e-06,0.907111811001446,1
169,3910457,reciprocal,206.0,30.0,236.0,1.2335299593794471e-06,8.390139191594612e-06,0.7436466403763277,1
170,143246,501c4,193.0,41.0,234.0,1.6858242778185778e-06,7.860664388241553e-06,0.6468179376125897,1
171,2613557,ivanka,227.0,6.0,233.0,2.4670599187588943e-07,9.245444643164938e-06,0.9480189471572102,1
172,4550197,stepbystep,211.0,20.0,231.0,8.223533062529649e-07,8.593783346730403e-06,0.8253310595290874,1
173,692960,bloat,202.0,25.0,227.0,1.027941632816206e-06,8.227223867485977e-06,0.7778663962772695,1
174,2582978,ipab,207.0,18.0,225.0,7.401179756276685e-07,8.43086802262177e-06,0.8385957680517794,1
175,1561417,doubledigit,189.0,35.0,224.0,1.4391182859426884e-06,7.69774906413292e-06,0.6849864990256688,1
176,4707019,taxcutsandjobsact,224.0,0.0,224.0,0.0,9.123258150083462e-06,1.0,1
177,1250756,crapos,214.0,5.0,219.0,2.0558832656324122e-07,8.715969839811879e-06,0.9539120134108202,1
178,137098,45th,192.0,27.0,219.0,1.1101769634415023e-06,7.819935557214395e-06,0.7513632754629698,1
179,4496359,spree,203.0,16.0,219.0,6.578826450023718e-07,8.267952698513136e-06,0.8525891147027903,1
180,3431145,paducah,214.0,2.0,216.0,8.223533062529648e-08,8.715969839811879e-06,0.9813063394107664,1
181,2440479,in06,215.0,0.0,215.0,0.0,8.756698670839039e-06,1.0,1
182,1650379,elective,179.0,35.0,214.0,1.4391182859426884e-06,7.290460753861337e-06,0.6702891904911384,1
183,607751,battalion,184.0,30.0,214.0,1.2335299593794471e-06,7.4941049089971284e-06,0.7173277805539324,1
184,3026018,melania,210.0,3.0,213.0,1.2335299593794472e-07,8.553054515703245e-06,0.9715658823603108,1
185,4419558,sluggish,180.0,30.0,210.0,1.2335299593794471e-06,7.331189584888497e-06,0.7119508810524906,1
186,4419755,slush,177.0,31.0,208.0,1.2746476246920956e-06,7.20900309180702e-06,0.6995049260542648,1
187,786371,bw,204.0,3.0,207.0,1.2335299593794472e-07,8.308681529540298e-06,0.970741819055598,1
188,4175836,rwis,168.0,38.0,206.0,1.5624712818806332e-06,6.842443612562596e-06,0.6282005703796869,1
189,4822704,tipton,192.0,14.0,206.0,5.756473143770754e-07,7.819935557214395e-06,0.8628690054802698,1
190,1691306,endangerment,183.0,21.0,204.0,8.634709715656129e-07,7.4533760779699705e-06,0.7923561738185796,1
191,2713230,ky,183.0,21.0,204.0,8.634709715656129e-07,7.4533760779699705e-06,0.7923561738185796,1
192,1303351,cwa,182.0,21.0,203.0,8.634709715656129e-07,7.412647246942813e-06,0.7913343070342866,1
193,2913826,mact,178.0,24.0,202.0,9.868239675035575e-07,7.249731922834178e-06,0.760379464270692,1
194,1276032,crony,172.0,30.0,202.0,1.2335299593794471e-06,7.0053589366712296e-06,0.7005591470056741,1
195,3415231,overregulation,184.0,17.0,201.0,6.990003103150201e-07,7.4941049089971284e-06,0.8293686480023738,1
196,4846970,topdown,182.0,19.0,201.0,7.812356409403166e-07,7.412647246942813e-06,0.8093124708688271,1
197,2908888,lummis,188.0,13.0,201.0,5.345296490644271e-07,7.657020233105764e-06,0.8694924265240965,1
198,2786949,leftwing,189.0,12.0,201.0,4.934119837517789e-07,7.69774906413292e-06,0.8795257519984425,1
199,182768,abe,183.0,17.0,200.0,6.990003103150201e-07,7.4533760779699705e-06,0.8285161830065926,1
200,2273468,heavyhanded,182.0,17.0,199.0,6.990003103150201e-07,7.412647246942813e-06,0.8276551575050631,1
201,5273853,wotus,188.0,10.0,198.0,4.1117665312648244e-07,7.657020233105764e-06,0.8980747101429507,1
202,597948,bartiromo,192.0,4.0,196.0,1.6447066125059296e-07,7.819935557214395e-06,0.9588020306706758,1
203,4189984,sage,177.0,18.0,195.0,7.401179756276685e-07,7.20900309180702e-06,0.8137862112429706,1
204,4159016,rsouth,182.0,12.0,194.0,4.934119837517789e-07,7.412647246942813e-06,0.8751813085750357,1
205,2850115,liquefy,172.0,20.0,192.0,8.223533062529649e-07,7.0053589366712296e-06,0.789886679343297,1
206,2711654,kristi,178.0,14.0,192.0,5.756473143770754e-07,7.249731922834178e-06,0.8528768263038917,1
207,2619742,janesville,177.0,14.0,191.0,5.756473143770754e-07,7.20900309180702e-06,0.8521070865507889,1
208,3392588,otc,157.0,33.0,190.0,1.356882955317392e-06,6.394426471263855e-06,0.6498958096900922,1
209,4198211,sanctity,156.0,30.0,186.0,1.2335299593794471e-06,6.353697640236696e-06,0.6748403963941046,1
210,5289743,wy,178.0,6.0,184.0,2.4670599187588943e-07,7.249731922834178e-06,0.9341804748647928,1
211,1909413,federalism,153.0,26.0,179.0,1.0690592981288543e-06,6.2315111471552225e-06,0.7071299274101435,1
212,2377761,hydraulic,150.0,29.0,179.0,1.192412294066799e-06,6.109324654073747e-06,0.6733894133585686,1
213,722595,boustany,153.0,26.0,179.0,1.0690592981288543e-06,6.2315111471552225e-06,0.7071299274101435,1
214,2194312,grouse,161.0,16.0,177.0,6.578826450023718e-07,6.557341795372488e-06,0.8176404211846827,1
215,1282247,crumb,148.0,28.0,176.0,1.1512946287541508e-06,6.02786699201943e-06,0.6792676667362465,1
216,3425761,owyhee,174.0,1.0,175.0,4.111766531264824e-08,7.086816598725546e-06,0.9884629504735771,1
217,3214262,nepa,153.0,21.0,174.0,8.634709715656129e-07,6.2315111471552225e-06,0.7565967166323769,1
218,1394582,delist,141.0,31.0,172.0,1.2746476246920956e-06,5.742765174829323e-06,0.6367186422953411,1
219,1245731,cowboy,158.0,12.0,170.0,4.934119837517789e-07,6.435155302291012e-06,0.8575717133480887,1
220,2283360,hemmer,151.0,19.0,170.0,7.812356409403166e-07,6.150053485100905e-06,0.774577101969337,1
221,4442144,solyndra,148.0,20.0,168.0,8.223533062529649e-07,6.02786699201943e-06,0.759904566438437,1
222,4246849,sd,148.0,19.0,167.0,7.812356409403166e-07,6.02786699201943e-06,0.7705319825379888,1
223,4426675,snake,147.0,19.0,166.0,7.812356409403166e-07,5.987138160992271e-06,0.7691511539397399,1
224,1130079,conservatism,152.0,14.0,166.0,5.756473143770754e-07,6.190782316128063e-06,0.8298519763563693,1
225,4245945,scrub,133.0,31.0,164.0,1.2746476246920956e-06,5.416934526612056e-06,0.6190295222053953,1
226,919148,chiarelli,163.0,1.0,164.0,4.111766531264824e-08,6.638799457426805e-06,0.9876891690249636,1
227,918997,cheyenne,156.0,6.0,162.0,2.4670599187588943e-07,6.353697640236696e-06,0.9252451802566728,1
228,2289603,hh,155.0,7.0,162.0,2.878236571885377e-07,6.3129688092095375e-06,0.9127911811638588,1
229,595872,barrassos,160.0,1.0,161.0,4.111766531264824e-08,6.51661296434533e-06,0.9874597882606859,1
230,3655446,preamble,136.0,24.0,160.0,9.868239675035575e-07,5.53912101969353e-06,0.6975690204439186,1
231,1550916,dominance,130.0,30.0,160.0,1.2335299593794471e-06,5.29474803353058e-06,0.6220963749646966,1
232,5262550,workweek,130.0,30.0,160.0,1.2335299593794471e-06,5.29474803353058e-06,0.6220963749646966,1
233,2041217,freetrade,131.0,26.0,157.0,1.0690592981288543e-06,5.335476864557738e-06,0.6661555900465391,1
234,3446721,parish,141.0,16.0,157.0,6.578826450023718e-07,5.742765174829323e-06,0.7944324813610286,1
235,936301,christ,134.0,23.0,157.0,9.457063021909096e-07,5.457663357639214e-06,0.7046222996858817,1
236,2707232,koh,139.0,17.0,156.0,6.990003103150201e-07,5.661307512775005e-06,0.7801992199882474,1
237,490542,arrogance,129.0,27.0,156.0,1.1101769634415023e-06,5.254019202503422e-06,0.6511179308450279,1
238,2040977,freemarket,139.0,17.0,156.0,6.990003103150201e-07,5.661307512775005e-06,0.7801992199882474,1
239,4438347,solomon,129.0,26.0,155.0,1.0690592981288543e-06,5.254019202503422e-06,0.6618548075840104,1
240,4102116,rfra,130.0,23.0,153.0,9.457063021909096e-07,5.29474803353058e-06,0.6969110736769547,1
241,4410285,sj,124.0,28.0,152.0,1.1512946287541508e-06,5.0503750473676315e-06,0.6287146240029625,1
242,2801144,lesley,147.0,4.0,151.0,1.6447066125059296e-07,5.987138160992271e-06,0.9465275943243,1
243,1902334,fcs,149.0,2.0,151.0,8.223533062529648e-08,6.068595823046587e-06,0.973260416821488,1
244,1459621,di,123.0,28.0,151.0,1.1512946287541508e-06,5.009646216340472e-06,0.6262601256199958,1
245,3296376,obscenity,134.0,16.0,150.0,6.578826450023718e-07,5.457663357639214e-06,0.7848490896092671,1
246,2120756,gitmo,131.0,17.0,148.0,6.990003103150201e-07,5.335476864557738e-06,0.7683311113593668,1
247,3233270,nfib,139.0,8.0,147.0,3.289413225011859e-07,5.661307512775005e-06,0.8901744045876453,1
